,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
855,      28   1  5,Nepal,2016,province 1,20,7,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,11.0,9,0,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
856,      28   1  7,Nepal,2016,province 1,24,10,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,9.0,9,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
857,      28   2  2,Nepal,2016,province 1,36,0,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,5.0,7,6,male,active in last 4 weeks,6,husband wants more,,,,,,,
859,      28   6  2,Nepal,2016,province 1,29,4,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,8.0,4,1,male,active in last 4 weeks,2,both want same,,,,,,,
860,      28  10  2,Nepal,2016,province 1,42,0,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,5.0,6,5,male,active in last 4 weeks,3,husband wants more,,,,,,,
862,      28  12  2,Nepal,2016,province 1,39,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,0.0,5,5,male,active in last 4 weeks,2,husband wants more,,1,0,0,0,1,1
863,      28  16  2,Nepal,2016,province 1,38,0,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,6,4,male,active in last 4 weeks,4,husband wants more,,0,0,0,0,0,0
864,      28  18  2,Nepal,2016,province 1,19,6,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,3.0,3,1,male,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,,,,,,,
866,      28  28  2,Nepal,2016,province 1,24,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,5.0,5,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
867,      28  30  5,Nepal,2016,province 1,16,7,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,5.0,6,0,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
868,      28  31  2,Nepal,2016,province 1,24,2,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,2.0,6,3,male,active in last 4 weeks,5,husband wants more,,0,0,0,0,0,0
869,      28  35  2,Nepal,2016,province 1,39,3,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,7,5,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
870,      28  35  4,Nepal,2016,province 1,22,10,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,9.0,7,0,male,active in last 4 weeks,2,both want same,,,,,,,
872,      28  37  4,Nepal,2016,province 1,18,9,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,11.0,5,0,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
874,      28  41  2,Nepal,2016,province 1,28,2,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,don't know,2,0,female,not active in last 4 weeks - not postpartum abstinence,1,don't know,,,,,,,
876,      28  47  2,Nepal,2016,province 1,28,0,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,0.0,3,1,male,active in last 4 weeks,2,,,0,0,0,0,0,0
877,      28  49  2,Nepal,2016,province 1,40,0,1,rural,poorer,1,does not own,alone only,0,1,no,0,,,3.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
878,      28  53  2,Nepal,2016,province 1,39,0,1,rural,poorest,0,alone only,alone only,1,1,no,0,,,1.0,8,6,male,active in last 4 weeks,3,both want same,,,,,,,
880,      28  59  2,Nepal,2016,province 1,15,5,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,cash only,less than him,7.0,2,0,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
881,      29   2  2,Nepal,2016,province 1,22,9,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,3,1,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
882,      29   8  2,Nepal,2016,province 1,39,5,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,9.0,5,4,male,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
885,      29  11  1,Nepal,2016,province 1,43,0,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,4,4,female,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
886,      29  11  2,Nepal,2016,province 1,28,10,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,10.0,4,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
887,      29  14  2,Nepal,2016,province 1,47,1,1,rural,poorer,1,does not own,alone only,0,1,no,0,,,0.0,5,4,male,active in last 4 weeks,2,husband wants fewer,,,,,,,
889,      29  17  3,Nepal,2016,province 1,30,11,1,rural,poorer,1,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,less than him,10.0,12,0,male,active in last 4 weeks,1,both want same,respondent alone,,,,,,
890,      29  17  4,Nepal,2016,province 1,23,10,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,10.0,12,1,male,active in last 4 weeks,2,both want same,,,,,,,
891,      29  17  7,Nepal,2016,province 1,22,9,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,9.0,12,2,male,active in last 4 weeks,2,both want same,,,,,,,
892,      29  23  2,Nepal,2016,province 1,33,7,1,rural,middle,2,does not own,does not own,0,0,no,0,,,9.0,6,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
893,      29  26  2,Nepal,2016,province 1,47,0,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,3.0,6,5,male,active in last 4 weeks,2,both want same,,,,,,,
894,      29  26  4,Nepal,2016,province 1,23,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,6,1,male,active in last 4 weeks,1,both want same,respondent and husband/partner,0,0,0,0,0,0
895,      29  29  2,Nepal,2016,province 1,41,0,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,7.0,5,6,male,active in last 4 weeks,2,husband wants more,,,,,,,
896,      29  35  3,Nepal,2016,province 1,23,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,10.0,4,1,female,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
897,      29  38  2,Nepal,2016,province 1,21,6,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,7.0,3,1,male,active in last 4 weeks,1,husband wants more,,0,0,0,0,0,0
898,      29  41  2,Nepal,2016,province 1,22,10,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,4.0,3,2,male,active in last 4 weeks,2,husband wants more,,,,,,,
899,      29  44  2,Nepal,2016,province 1,40,0,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,9.0,6,3,male,active in last 4 weeks,4,both want same,,,,,,,
900,      29  44  4,Nepal,2016,province 1,18,10,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,8.0,6,1,male,active in last 4 weeks,1,both want same,,,,,,,
901,      29  47  2,Nepal,2016,province 1,31,3,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,0.0,4,2,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
902,      29  53  2,Nepal,2016,province 1,37,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,6,4,male,active in last 4 weeks,2,husband wants more,,,,,,,
903,      29  56  2,Nepal,2016,province 1,27,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,4,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
905,      29  74  1,Nepal,2016,province 1,38,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,2,2,female,active in last 4 weeks,2,,,0,0,0,0,0,0
906,      29  77  4,Nepal,2016,province 1,23,4,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,10.0,6,1,female,active in last 4 weeks,2,both want same,,,,,,,
907,      29  80  2,Nepal,2016,province 1,34,4,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,6.0,5,2,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
908,      29  83  2,Nepal,2016,province 1,35,8,1,rural,poorer,1,alone only,does not own,1,0,in the past year,0,cash only,less than him,10.0,4,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
909,      29  86  2,Nepal,2016,province 1,40,11,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,cash only,about the same,11.0,2,3,male,active in last 4 weeks,3,,respondent and husband/partner,0,0,0,0,0,0
910,      29  89  2,Nepal,2016,province 1,33,5,1,rural,middle,2,does not own,does not own,0,0,no,0,,,8.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
911,      30   7  3,Nepal,2016,province 1,26,11,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,9.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,1,don't know,,,,,,,
913,      30  11  3,Nepal,2016,province 1,30,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,9.0,8,3,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
915,      30  11  7,Nepal,2016,province 1,35,4,1,rural,poorer,1,alone only,does not own,1,0,no,0,,,7.0,8,1,male,not active in last 4 weeks - not postpartum abstinence,0,both want same,,0,0,0,0,0,0
916,      30  16  4,Nepal,2016,province 1,42,0,1,rural,poorer,1,alone only,alone only,1,1,no,0,,,11.0,11,3,male,active in last 4 weeks,0,both want same,,,,,,,
918,      30  16  9,Nepal,2016,province 1,26,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,9.0,11,2,male,active in last 4 weeks,2,husband wants fewer,,,,,,,
919,      30  20  1,Nepal,2016,province 1,38,4,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,5,4,female,active in last 4 weeks,5,both want same,,0,1,1,0,1,1
920,      30  24  1,Nepal,2016,province 1,23,7,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,7.0,3,4,female,not active in last 4 weeks - not postpartum abstinence,0,husband wants more,,,,,,,
921,      30  38  2,Nepal,2016,province 1,46,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,1.0,5,3,male,active in last 4 weeks,non-numeric response,husband wants more,,0,0,0,0,0,0
922,      30  42  1,Nepal,2016,province 1,42,2,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,5.0,2,5,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent alone,,,,,,
923,      30  46  2,Nepal,2016,province 1,42,0,1,rural,poorer,1,both alone and jointly,alone only,1,1,no,0,,,5.0,8,5,male,not active in last 4 weeks - not postpartum abstinence,0,both want same,,,,,,,
925,      30  51  1,Nepal,2016,province 1,39,6,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,5,5,female,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
927,      30  55  1,Nepal,2016,province 1,35,0,1,rural,poorer,1,alone only,alone only,1,1,currently working,1,not paid,,0.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
928,      30  59  2,Nepal,2016,province 1,35,9,1,rural,poorest,0,does not own,alone only,0,1,currently working,1,not paid,,9.0,5,3,male,active in last 4 weeks,2,husband wants fewer,,,,,,,
929,      30  64  2,Nepal,2016,province 1,34,6,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,more than him,7.0,5,3,male,active in last 4 weeks,2,both want same,respondent and husband/partner,1,0,0,0,1,1
931,      30  77  2,Nepal,2016,province 1,30,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,husband/partner doesn't bring in money,10.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
932,      30  81  2,Nepal,2016,province 1,43,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,1.0,5,2,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
933,      30  86  2,Nepal,2016,province 1,25,10,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,8.0,3,2,male,active in last 4 weeks,2,husband wants more,,,,,,,
934,      30  90  2,Nepal,2016,province 1,27,11,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash and in-kind,about the same,11.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
935,      30  94  2,Nepal,2016,province 1,44,0,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,3.0,3,3,male,active in last 4 weeks,2,both want same,,,,,,,
936,      30  94  3,Nepal,2016,province 1,19,8,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,1.0,3,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
937,      30  99  3,Nepal,2016,province 1,19,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,0,0,0,0,0,0
938,      30 103  2,Nepal,2016,province 1,44,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,3.0,5,6,male,active in last 4 weeks,4,husband wants more,,,,,,,
939,      30 103  3,Nepal,2016,province 1,22,9,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
940,      30 107  1,Nepal,2016,province 1,30,4,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,9.0,2,2,female,not active in last 4 weeks - not postpartum abstinence,0,both want same,,0,0,0,0,0,0
941,      30 112  2,Nepal,2016,province 1,38,11,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,5,2,male,active in last 4 weeks,2,both want same,,,,,,,
942,      30 116  2,Nepal,2016,province 1,44,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,7,5,male,active in last 4 weeks,2,both want same,,,,,,,
944,      30 121  6,Nepal,2016,province 1,19,8,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,7.0,7,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
945,      30 125  4,Nepal,2016,province 1,20,6,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,3.0,6,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
946,      30 129  4,Nepal,2016,province 1,17,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,7.0,10,1,male,active in last 4 weeks,4,both want same,,,,,,,
947,      30 129  7,Nepal,2016,province 1,21,7,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,7.0,10,1,male,active in last 4 weeks,0,husband wants fewer,,,,,,,
949,      31   1  2,Nepal,2016,province 1,30,9,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,cash only,less than him,9.0,3,1,male,active in last 4 weeks,2,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
950,      31   5  2,Nepal,2016,province 1,24,6,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,3.0,3,2,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,,,,,,
951,      31   9  2,Nepal,2016,province 1,31,3,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,4.0,6,3,male,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
953,      31  18  1,Nepal,2016,province 1,36,3,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,4,4,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
955,      31  22  2,Nepal,2016,province 1,29,10,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,5,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
956,      31  26  2,Nepal,2016,province 1,30,9,1,rural,middle,2,does not own,does not own,0,0,no,0,,,11.0,2,0,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,0,0,0,0,0,0
957,      31  30  1,Nepal,2016,province 1,49,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,3.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,1,both want same,respondent alone,,,,,,
958,      31  39  1,Nepal,2016,province 1,32,7,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
960,      31  64  3,Nepal,2016,province 1,23,9,1,rural,middle,2,does not own,does not own,0,0,no,0,,,11.0,3,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
961,      31  68  2,Nepal,2016,province 1,47,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,2,3,male,active in last 4 weeks,3,,respondent and husband/partner,0,0,0,0,0,0
962,      31  73  2,Nepal,2016,province 1,29,6,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,7.0,3,3,male,active in last 4 weeks,3,both want same,,,,,,,
963,      31  77  2,Nepal,2016,province 1,38,9,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,3.0,3,1,male,active in last 4 weeks,2,husband wants fewer,,0,0,0,0,0,0
