,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
1455,      58   8  2,Maldives,2016,north region,24,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,3,2,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
1457,      58  10  4,Maldives,2016,north region,23,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,10.0,7,0,male,active in last 4 weeks,4,don't know,respondent and husband/partner,,,,,,
1458,      58  11  1,Maldives,2016,north region,42,7,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,6,3,female,active in last 4 weeks,non-numeric response,don't know,,,,,,,
1461,      58  12  2,Maldives,2016,north region,25,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,4,1,female,not active in last 4 weeks - postpartum abstinence,3,both want same,,0,0,0,0,0,0
1463,      58  13  1,Maldives,2016,north region,44,5,1,rural,middle,2,jointly only,,1,1,currently working,1,cash only,less than him,don't know,2,2,female,active in last 4 weeks,4,don't know,respondent alone,0,0,0,0,0,0
1465,      58  14  4,Maldives,2016,north region,33,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,7.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,4,don't know,respondent alone,0,0,0,0,0,0
1466,      58  15  1,Maldives,2016,north region,24,10,1,rural,middle,2,jointly only,,1,1,currently working,1,cash only,less than him,10.0,4,1,female,active in last 4 weeks,non-numeric response,don't know,respondent and husband/partner,0,0,0,0,0,0
1467,      58  18  2,Maldives,2016,north region,36,7,1,rural,poorer,1,does not own,,0,1,no,0,,,6.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
1468,      58  20  2,Maldives,2016,north region,26,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,3,1,male,active in last 4 weeks,2,husband wants fewer,,0,0,0,0,0,0
1469,      58  21  1,Maldives,2016,north region,35,10,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,5,2,female,active in last 4 weeks,non-numeric response,both want same,,,,,,,
1471,      58  22  3,Maldives,2016,north region,36,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,5.0,6,3,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,,,,,,
1472,      59   2  2,Maldives,2016,north region,49,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,4,1,male,active in last 4 weeks,5,both want same,,,,,,,
1473,      59   2  3,Maldives,2016,north region,24,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,8.0,4,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent and husband/partner,,,,,,
1477,      59   4  2,Maldives,2016,north region,36,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,3,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
1478,      59   6  2,Maldives,2016,north region,46,7,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,2,2,male,active in last 4 weeks,2,both want same,,,,,,,
1479,      59   8  1,Maldives,2016,north region,44,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,don't know,6,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
1480,      59   8  4,Maldives,2016,north region,26,10,1,rural,poorest,0,alone only,,1,1,no,0,,,10.0,6,1,female,active in last 4 weeks,3,both want same,,,,,,,
1481,      59   9  2,Maldives,2016,north region,38,7,1,rural,middle,2,does not own,,0,1,no,0,,,0.0,11,0,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
1482,      59   9  4,Maldives,2016,north region,33,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,11,2,male,active in last 4 weeks,4,both want same,,,,,,,
1483,      59   9  8,Maldives,2016,north region,25,10,1,rural,middle,2,does not own,,0,1,no,0,,,8.0,11,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
1484,      59  10  3,Maldives,2016,north region,35,10,1,rural,poorer,1,does not own,,0,1,no,0,,,9.0,9,3,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
1485,      59  10  5,Maldives,2016,north region,20,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,9,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
1486,      59  12  3,Maldives,2016,north region,37,14,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,5.0,7,0,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
1487,      59  12  4,Maldives,2016,north region,28,9,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,7,2,male,active in last 4 weeks,4,both want same,,,,,,,
1488,      59  13  1,Maldives,2016,north region,33,7,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,4,2,female,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
1489,      59  15  2,Maldives,2016,north region,44,0,1,rural,middle,2,does not own,,0,1,no,0,,,0.0,6,4,male,active in last 4 weeks,4,both want same,,,,,,,
1490,      59  15  3,Maldives,2016,north region,21,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,6,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
1491,      59  16  2,Maldives,2016,north region,31,7,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,3,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
1492,      59  17  2,Maldives,2016,north region,46,0,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,husband/partner doesn't bring in money,0.0,6,6,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,respondent and husband/partner,,,,,,
1494,      59  18  4,Maldives,2016,north region,39,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,6,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
1495,      59  20  4,Maldives,2016,north region,30,10,1,rural,richer,3,does not own,,0,1,no,0,,,10.0,7,2,female,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
1496,      59  21  2,Maldives,2016,north region,27,10,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,12.0,6,1,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,,,,,,
1497,      59  21  3,Maldives,2016,north region,26,10,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,12.0,6,1,female,active in last 4 weeks,3,don't know,respondent and husband/partner,0,0,0,0,0,0
1498,      59  22  2,Maldives,2016,north region,44,3,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,7,6,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,,,,,,
1499,      59  22  3,Maldives,2016,north region,26,10,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,7,1,male,active in last 4 weeks,3,both want same,,,,,,,
1500,      59  22  4,Maldives,2016,north region,22,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,7,0,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
1501,      59  24  3,Maldives,2016,north region,35,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,6,2,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
1502,      59  25  3,Maldives,2016,north region,26,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,8,2,male,not active in last 4 weeks - postpartum abstinence,3,both want same,,,,,,,
1504,      59  25  5,Maldives,2016,north region,24,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,8,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
1505,      60   1  1,Maldives,2016,north region,33,6,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,5,3,female,not active in last 4 weeks - postpartum abstinence,3,husband wants fewer,,1,1,0,0,1,2
1506,      60   3  2,Maldives,2016,north region,33,10,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,6,6,male,active in last 4 weeks,4,both want same,,,,,,,
1507,      60   5  1,Maldives,2016,north region,32,7,1,rural,poorest,0,alone only,,1,1,no,0,,,6.0,4,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
1508,      60   7  3,Maldives,2016,north region,24,10,1,rural,poorest,0,does not own,,0,1,no,0,,,12.0,4,1,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
1509,      60   8  3,Maldives,2016,north region,30,10,1,rural,poorer,1,does not own,,0,1,no,0,,,6.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
1510,      60  10  5,Maldives,2016,north region,25,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,10.0,8,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
1511,      60  10  6,Maldives,2016,north region,23,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,10.0,8,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
1512,      60  12  2,Maldives,2016,north region,39,7,1,rural,poorest,0,does not own,,0,1,no,0,,,0.0,12,1,female,active in last 4 weeks,2,both want same,,,,,,,
1514,      60  12  6,Maldives,2016,north region,36,10,1,rural,poorest,0,does not own,,0,1,no,0,,,8.0,12,2,female,active in last 4 weeks,4,both want same,,,,,,,
1516,      60  14  3,Maldives,2016,north region,31,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,12.0,6,3,male,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
1517,      60  16  4,Maldives,2016,north region,28,7,1,rural,poorer,1,does not own,,0,1,no,0,,,8.0,10,2,male,active in last 4 weeks,4,both want same,,,,,,,
1518,      60  16  5,Maldives,2016,north region,26,10,1,rural,poorer,1,does not own,,0,1,no,0,,,8.0,10,1,male,active in last 4 weeks,non-numeric response,don't know,,,,,,,
1520,      60  17  4,Maldives,2016,north region,23,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,5,1,female,active in last 4 weeks,non-numeric response,don't know,,,,,,,
1521,      60  18  2,Maldives,2016,north region,35,10,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,7,4,male,active in last 4 weeks,non-numeric response,don't know,,,,,,,
1522,      60  19  2,Maldives,2016,north region,37,7,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,don't know,8,0,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
1523,      60  19  3,Maldives,2016,north region,35,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,8,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,,,,,,
1524,      60  19  5,Maldives,2016,north region,25,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,8,1,female,active in last 4 weeks,non-numeric response,both want same,,,,,,,
1525,      60  20  3,Maldives,2016,north region,31,7,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,6,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
1526,      60  20  4,Maldives,2016,north region,27,9,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,6,1,male,active in last 4 weeks,3,both want same,,,,,,,
1527,      60  21  2,Maldives,2016,north region,39,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,6.0,6,4,male,active in last 4 weeks,6,both want same,respondent alone,0,0,0,0,0,0
1528,      60  22  2,Maldives,2016,north region,45,5,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,less than him,don't know,8,4,male,active in last 4 weeks,non-numeric response,both want same,respondent alone,0,0,0,0,0,0
1529,      60  22  4,Maldives,2016,north region,23,13,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,8,1,male,active in last 4 weeks,non-numeric response,don't know,,,,,,,
1530,      60  22  6,Maldives,2016,north region,26,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,8,1,male,active in last 4 weeks,2,both want same,,,,,,,
1531,      60  23  4,Maldives,2016,north region,33,7,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,10,3,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
1532,      60  23  6,Maldives,2016,north region,23,7,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,10,1,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,,,,,,
1533,      60  25  2,Maldives,2016,north region,44,5,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,less than him,5.0,4,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
1535,      61   2  1,Maldives,2016,north region,31,7,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,4,don't know,,0,0,0,0,0,0
1536,      61   3  2,Maldives,2016,north region,39,0,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,8,8,male,active in last 4 weeks,4,both want same,,,,,,,
1538,      61   4  2,Maldives,2016,north region,41,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,4,2,male,active in last 4 weeks,3,both want same,,,,,,,
1539,      61   5  1,Maldives,2016,north region,34,0,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,4,3,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
1540,      61   6  1,Maldives,2016,north region,37,0,1,rural,poorest,0,does not own,,0,1,no,0,,,0.0,8,3,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
1545,      61   8  5,Maldives,2016,north region,24,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,10,1,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,,,,,,
1547,      61   9  3,Maldives,2016,north region,33,7,1,rural,poorest,0,does not own,,0,1,no,0,,,8.0,8,3,male,active in last 4 weeks,2,both want same,,,,,,,
1549,      61  11  4,Maldives,2016,north region,33,7,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,6,2,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,0,0,0,0,0,0
1550,      61  14  2,Maldives,2016,north region,40,7,1,rural,poorest,0,does not own,,0,1,no,0,,,13.0,4,3,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
1555,      61  16  1,Maldives,2016,north region,36,7,1,rural,poorer,1,does not own,,0,1,no,0,,,9.0,4,3,female,not active in last 4 weeks - postpartum abstinence,4,both want same,,0,0,0,0,0,0
1556,      61  17  2,Maldives,2016,north region,38,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,5,3,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,0,0,0,0,0,0
1557,      61  18  2,Maldives,2016,north region,27,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,9,2,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
1558,      61  19  2,Maldives,2016,north region,35,7,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,6,4,male,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
1559,      61  21  1,Maldives,2016,north region,38,7,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,3,2,female,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,0,0,0,0,0,0
1560,      61  22  1,Maldives,2016,north region,36,6,1,rural,middle,2,does not own,,0,1,no,0,,,don't know,5,5,female,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
1561,      61  23  2,Maldives,2016,north region,38,7,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,less than him,7.0,4,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
1563,      61  24  2,Maldives,2016,north region,39,0,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,0.0,7,5,male,active in last 4 weeks,non-numeric response,both want same,respondent and husband/partner,0,0,0,0,0,0
1564,      61  25  1,Maldives,2016,north region,29,10,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
1565,      61  26  1,Maldives,2016,north region,41,6,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,2,1,female,active in last 4 weeks,6,both want same,,0,0,0,0,0,0
1566,      62   2  2,Maldives,2016,north region,48,0,1,rural,richer,3,does not own,,0,1,currently working,1,cash only,about the same,don't know,11,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
1567,      62   3  1,Maldives,2016,north region,44,5,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,6,4,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
1568,      62   3  3,Maldives,2016,north region,25,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,6,1,female,not active in last 4 weeks - postpartum abstinence,non-numeric response,don't know,,0,0,0,0,0,0
1569,      62   4  2,Maldives,2016,north region,29,7,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,7,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
