,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
2433,        9116  2,Cambodia,2014,kampong chhnang,49,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,0.0,4,6,male,active in last 4 weeks,6,both want same,respondent and husband/partner,,,,,,
2435,        9117  2,Cambodia,2014,kampong chhnang,27,5,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,more than him,6.0,3,1,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
2436,        9118  2,Cambodia,2014,kampong chhnang,28,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,more than him,0.0,4,2,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
2438,        9120  2,Cambodia,2014,kampong chhnang,42,0,1,rural,poorest,0,jointly only,does not own,1,0,currently working,1,cash only,about the same,0.0,6,4,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
2441,        9121  2,Cambodia,2014,kampong chhnang,34,0,1,rural,poorest,0,jointly only,does not own,1,0,currently working,1,cash only,about the same,0.0,4,2,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
2442,        9122  2,Cambodia,2014,kampong chhnang,32,0,1,rural,poorest,0,jointly only,does not own,1,0,currently working,1,cash only,about the same,2.0,4,3,male,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
2443,        9123  2,Cambodia,2014,kampong chhnang,19,8,1,rural,poorer,1,jointly only,does not own,1,0,currently working,1,cash only,about the same,8.0,3,1,male,active in last 4 weeks,2,husband wants fewer,respondent and husband/partner,,,,,,
2444,        9124  2,Cambodia,2014,kampong chhnang,27,2,1,rural,poorest,0,jointly only,does not own,1,0,currently working,1,cash only,about the same,3.0,3,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2447,        9127  2,Cambodia,2014,kampong chhnang,29,5,1,rural,poorer,1,jointly only,does not own,1,0,currently working,1,cash only,about the same,7.0,3,0,female,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
2449,        92 1  2,Cambodia,2014,kampong chhnang,21,7,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,6.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
2450,        92 2  2,Cambodia,2014,kampong chhnang,34,9,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,7.0,4,2,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
2452,        92 6  2,Cambodia,2014,kampong chhnang,26,10,1,rural,poorer,1,both alone and jointly,jointly only,1,1,currently working,1,cash only,more than him,11.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
2453,        92 7  2,Cambodia,2014,kampong chhnang,43,6,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,more than him,3.0,4,5,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,0,0,0,0,0,0
2455,        92 8  2,Cambodia,2014,kampong chhnang,39,4,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,6,5,male,active in last 4 weeks,5,both want same,respondent alone,,,,,,
2458,        9211  1,Cambodia,2014,kampong chhnang,49,0,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,about the same,0.0,5,7,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
2460,        9213  2,Cambodia,2014,kampong chhnang,35,7,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,about the same,3.0,6,4,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
2462,        9214  2,Cambodia,2014,kampong chhnang,35,2,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,more than him,4.0,4,4,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
2465,        9218  2,Cambodia,2014,kampong chhnang,26,0,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,about the same,2.0,4,2,male,active in last 4 weeks,3,husband wants fewer,respondent alone,,,,,,
2467,        9219  5,Cambodia,2014,kampong chhnang,21,7,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,"have a job, but on leave last 7 days",1,cash only,about the same,7.0,7,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent alone,0,0,0,0,0,0
2470,        9222  2,Cambodia,2014,kampong chhnang,45,3,1,rural,middle,2,jointly only,does not own,1,0,currently working,1,cash only,about the same,6.0,7,6,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
2472,        9223  3,Cambodia,2014,kampong chhnang,23,8,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,12.0,5,0,female,active in last 4 weeks,2,husband wants fewer,respondent and husband/partner,,,,,,
2473,        9224  2,Cambodia,2014,kampong chhnang,39,5,1,rural,middle,2,jointly only,does not own,1,0,currently working,1,cash only,about the same,12.0,4,4,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
2475,        9228  2,Cambodia,2014,kampong chhnang,26,16,1,rural,richer,3,jointly only,does not own,1,0,currently working,1,cash only,about the same,16.0,8,2,female,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,,,,,,
2476,        9228  3,Cambodia,2014,kampong chhnang,24,16,1,rural,richer,3,jointly only,does not own,1,0,currently working,1,cash only,about the same,16.0,8,1,female,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
2477,        93 2  2,Cambodia,2014,kampong chhnang,42,9,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,7.0,4,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2478,        93 3  2,Cambodia,2014,kampong chhnang,30,7,1,rural,richest,4,jointly only,does not own,1,0,currently working,1,cash only,about the same,12.0,7,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2479,        93 5  2,Cambodia,2014,kampong chhnang,27,5,1,rural,richest,4,does not own,does not own,0,0,no,0,,,2.0,3,1,male,active in last 4 weeks,2,both want same,,,,,,,
2480,        93 6  3,Cambodia,2014,kampong chhnang,22,12,1,rural,richest,4,both alone and jointly,both alone and jointly,1,1,"have a job, but on leave last 7 days",1,cash only,less than him,12.0,5,1,male,not active in last 4 weeks - postpartum abstinence,3,both want same,respondent alone,,,,,,
2482,        93 8  2,Cambodia,2014,kampong chhnang,27,6,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
2483,        93 9  2,Cambodia,2014,kampong chhnang,25,12,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
2484,        9311  2,Cambodia,2014,kampong chhnang,25,16,1,rural,richer,3,jointly only,does not own,1,0,currently working,1,cash only,about the same,12.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
2485,        9312  2,Cambodia,2014,kampong chhnang,41,7,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,about the same,7.0,4,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2487,        9313  2,Cambodia,2014,kampong chhnang,32,4,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,6,2,male,active in last 4 weeks,3,both want same,respondent alone,1,0,0,0,1,1
2488,        9314  2,Cambodia,2014,kampong chhnang,42,9,1,rural,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,4.0,2,1,male,active in last 4 weeks,4,don't know,respondent alone,,,,,,
2489,        9315  2,Cambodia,2014,kampong chhnang,46,7,1,rural,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,more than him,16.0,6,2,male,active in last 4 weeks,4,don't know,respondent alone,,,,,,
2490,        9315  3,Cambodia,2014,kampong chhnang,24,11,1,rural,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,15.0,6,2,male,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
2496,        9320  2,Cambodia,2014,kampong chhnang,49,3,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,10.0,3,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2497,        9321  2,Cambodia,2014,kampong chhnang,32,8,1,rural,richest,4,jointly only,does not own,1,0,currently working,1,cash only,about the same,12.0,4,1,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
2499,        9323  2,Cambodia,2014,kampong chhnang,34,7,1,rural,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,9.0,5,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
2501,        9325  2,Cambodia,2014,kampong chhnang,30,4,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,4.0,4,2,male,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
2502,        9326  2,Cambodia,2014,kampong chhnang,42,9,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,9.0,3,3,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
2503,        9328  2,Cambodia,2014,kampong chhnang,30,9,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,18.0,4,2,male,active in last 4 weeks,3,husband wants fewer,respondent alone,0,0,0,0,0,0
2504,        94 1  2,Cambodia,2014,kampong chhnang,42,2,1,rural,poorest,0,jointly only,alone only,1,1,currently working,1,cash only,about the same,3.0,9,5,male,active in last 4 weeks,5,both want same,respondent alone,1,0,0,0,1,1
2505,        94 1  5,Cambodia,2014,kampong chhnang,21,5,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,9,0,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
2506,        94 1  6,Cambodia,2014,kampong chhnang,19,7,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,9,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
2509,        94 7  2,Cambodia,2014,kampong chhnang,32,5,1,rural,poorest,0,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,8.0,4,2,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,0,0,0,0,0,0
2510,        94 8  2,Cambodia,2014,kampong chhnang,22,6,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,6.0,6,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
2512,        9410  1,Cambodia,2014,kampong chhnang,23,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,12.0,2,0,female,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
2513,        9411  2,Cambodia,2014,kampong chhnang,48,3,1,rural,poorest,0,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,0.0,6,6,male,active in last 4 weeks,3,don't know,respondent and husband/partner,,,,,,
2516,        9414  2,Cambodia,2014,kampong chhnang,30,2,1,rural,poorer,1,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,3.0,4,2,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent alone,,,,,,
2517,        9415  2,Cambodia,2014,kampong chhnang,44,4,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,9,7,male,active in last 4 weeks,4,husband wants more,respondent alone,,,,,,
2520,        9416  2,Cambodia,2014,kampong chhnang,37,2,1,rural,middle,2,jointly only,does not own,1,0,currently working,1,cash only,less than him,3.0,7,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2522,        9417  2,Cambodia,2014,kampong chhnang,48,5,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,0.0,2,4,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
2523,        9419  2,Cambodia,2014,kampong chhnang,48,7,1,rural,middle,2,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,7.0,5,6,male,active in last 4 weeks,5,don't know,respondent and husband/partner,0,0,0,0,0,0
2525,        9421  2,Cambodia,2014,kampong chhnang,24,0,1,rural,poorest,0,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,more than him,8.0,4,3,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
2526,        9422  2,Cambodia,2014,kampong chhnang,28,14,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,14.0,4,1,female,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
2527,        9423  2,Cambodia,2014,kampong chhnang,47,8,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,8,6,male,active in last 4 weeks,6,both want same,respondent alone,,,,,,
2529,        9424  2,Cambodia,2014,kampong chhnang,34,2,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,4,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
2530,        9426  1,Cambodia,2014,kampong chhnang,45,4,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,4.0,9,9,female,active in last 4 weeks,9,both want same,respondent and husband/partner,,,,,,
2531,        9426  3,Cambodia,2014,kampong chhnang,20,6,1,rural,poorest,0,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,less than him,12.0,9,1,female,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
2533,        9427  2,Cambodia,2014,kampong chhnang,46,3,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,2.0,5,4,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
2537,        95 4  4,Cambodia,2014,kampong chhnang,21,3,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,4,0,male,active in last 4 weeks,4,don't know,respondent and husband/partner,0,0,0,0,0,0
2538,        95 5  2,Cambodia,2014,kampong chhnang,34,0,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,2.0,6,4,male,active in last 4 weeks,2,don't know,respondent and husband/partner,,,,,,
2540,        95 7  2,Cambodia,2014,kampong chhnang,38,4,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,0.0,6,4,male,not active in last 4 weeks - not postpartum abstinence,4,husband wants more,respondent and husband/partner,0,0,0,0,0,0
2541,        95 8  2,Cambodia,2014,kampong chhnang,31,2,1,rural,poorer,1,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,0.0,6,5,male,active in last 4 weeks,4,,respondent and husband/partner,,,,,,
2542,        95 9  2,Cambodia,2014,kampong chhnang,23,2,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,5.0,7,2,male,active in last 4 weeks,3,husband wants more,husband/partner alone,,,,,,
